code,date,close,open,high,low,volume,amount
399986.SZ,20090810,5194.711,5332.422,5332.422,5155.389,11315977.83,11633717.819
399986.SZ,20090807,5278.488,5352.658,5424.714,5276.319,10784081.19,11514240.771
399986.SZ,20090806,5359.339,5418.119,5477.935,5265.851,14127204.73,14935165.632
399986.SZ,20090805,5462.178,5560.117,5560.117,5430.891,16057707.08,16879135.729
399986.SZ,20090804,5576.735,5729.763,5729.763,5516.146,17526932.49,18650489.164
399986.SZ,20090803,5716.06,5763.485,5763.485,5654.882,14543525.75,16118164.489
399986.SZ,20090731,5751.853,5748.029,5751.853,5659.601,18956715.13,18198954.58
399986.SZ,20090730,5692.73,5497.787,5733.476,5488.819,26670132.78,29595176.328
399986.SZ,20090729,5406.349,5550.257,5705.452,5376.923,25897358.99,26777429.76
399986.SZ,20090728,5561.826,5610.161,5612.393,5532.502,13939089.55,14440074.344
399986.SZ,20090727,5604.17,5518.573,5623.096,5518.573,16135236.19,15790694.154
399986.SZ,20090724,5506.293,5522.821,5559.094,5405.655,15819726.68,15726623.234
399986.SZ,20090723,5495.237,5375.391,5536.154,5331.864,19197191.65,19032215.636
399986.SZ,20090722,5369.518,5294.375,5371.943,5286.864,15506262.34,16024118.144
399986.SZ,20090721,5283.153,5349.271,5424.302,5283.153,15828560.37,16187798.92
399986.SZ,20090720,5346.817,5327.049,5363.027,5252.339,15425823.3,14816053.253
399986.SZ,20090717,5316.406,5356.25,5375.821,5285.128,14805675.25,14554410.884
399986.SZ,20090716,5355.166,5239.687,5408.926,5202.893,21087080.91,22534700.46
399986.SZ,20090715,5200.507,5195.558,5239.921,5153.309,13151797.28,12738584.962
399986.SZ,20090714,5180.519,5094.038,5180.519,5094.038,12806823.07,13339529.741
399986.SZ,20090713,5020.5,5110.425,5110.425,5020.5,12435355.0,12221969.826
399986.SZ,20090710,5145.092,5174.572,5179.163,5116.988,9814319.36,10083837.166
399986.SZ,20090709,5172.119,5141.325,5175.303,5064.92,12042719.66,12522838.064
399986.SZ,20090708,5162.651,5202.573,5202.573,5042.931,20062135.6,18999143.956
399986.SZ,20090707,5265.377,5388.7,5388.7,5254.864,14466646.65,15520213.695
399986.SZ,20090706,5391.451,5327.225,5415.952,5327.225,14782598.36,14575437.472
399986.SZ,20090703,5328.56,5230.807,5328.56,5230.807,11925777.61,12412564.636
399986.SZ,20090702,5274.605,5235.469,5330.037,5219.422,14726075.13,15164296.129
399986.SZ,20090701,5223.952,5023.773,5224.95,5004.908,15292405.77,15320646.367
399986.SZ,20090630,5038.727,5111.926,5117.81,5031.448,9380104.91,9655023.825
399986.SZ,20090629,5093.253,5032.0,5103.493,5032.0,8877036.4,9305464.571
399986.SZ,20090626,5022.147,4962.853,5026.67,4962.853,10081188.7,10638333.937
399986.SZ,20090625,4951.468,4944.977,5002.19,4937.462,9889598.75,9801827.795
399986.SZ,20090624,4947.73,4994.246,4994.246,4893.219,14671921.83,14719754.228
399986.SZ,20090623,5028.456,4870.315,5119.317,4870.315,23670409.02,21577072.85
399986.SZ,20090622,4938.196,4929.365,4992.95,4907.427,15095306.37,14923566.306
399986.SZ,20090619,4878.29,4842.444,4896.418,4842.444,14802577.76,11920946.943
399986.SZ,20090618,4835.285,4776.018,4876.682,4776.018,16872042.43,17192620.387
399986.SZ,20090617,4717.951,4638.854,4717.951,4554.782,10741591.02,11158408.693
399986.SZ,20090616,4663.26,4668.915,4720.044,4625.375,14242986.24,14904889.612
399986.SZ,20090615,4681.491,4458.424,4683.111,4458.424,20491027.44,20484382.01
399986.SZ,20090612,4430.534,4502.368,4536.265,4394.973,11951828.39,10225445.406
399986.SZ,20090611,4518.959,4480.878,4551.915,4472.332,11699921.58,10386539.205
399986.SZ,20090610,4489.304,4488.268,4555.876,4476.359,13036385.1,11474600.907
399986.SZ,20090609,4488.129,4504.51,4539.567,4412.241,17454049.79,13249877.051
399986.SZ,20090608,4503.661,4393.047,4561.87,4378.92,21359321.9,17624485.694
399986.SZ,20090605,4390.669,4437.084,4451.517,4390.669,11817064.16,11003904.512
399986.SZ,20090604,4427.822,4324.785,4471.561,4324.785,20444042.77,19558509.348
399986.SZ,20090603,4362.604,4109.319,4366.899,4109.319,20520630.95,19675754.141
399986.SZ,20090602,4103.844,4155.572,4166.95,4101.127,13642031.95,12374718.626
399986.SZ,20090601,4130.427,4031.898,4141.64,4031.898,18673054.62,16322558.43
399986.SZ,20090527,3974.944,3845.742,4004.341,3845.742,13723642.99,11567576.642
399986.SZ,20090526,3828.171,3888.365,3891.863,3828.171,6800470.83,5868389.111
399986.SZ,20090525,3888.835,3793.693,3906.898,3793.693,7251476.82,7131415.745
399986.SZ,20090522,3873.105,3844.813,3902.393,3836.187,7028590.44,6357655.039
399986.SZ,20090521,3875.256,3939.993,3958.778,3862.984,9479371.22,8597881.805
399986.SZ,20090520,3969.534,4033.015,4033.015,3969.534,7013342.61,6543749.027
399986.SZ,20090519,4029.437,4016.526,4058.671,4015.76,10574711.09,9720157.86
399986.SZ,20090518,3964.235,3940.659,3964.528,3895.795,7467571.31,5976704.657
399986.SZ,20090515,3961.27,3979.216,3982.293,3944.226,6528983.84,5679119.957
399986.SZ,20090514,3942.942,3981.793,3981.793,3911.689,11100273.04,9678179.15
399986.SZ,20090513,4038.642,4044.357,4052.105,4005.204,13490002.4,11484126.972
399986.SZ,20090512,4042.372,3934.004,4042.372,3934.004,15375679.01,13052354.985
399986.SZ,20090511,3964.961,4030.679,4202.87,3963.998,24237545.88,21759824.743
399986.SZ,20090508,3988.98,3875.305,3994.223,3875.305,21250236.25,19448878.49
399986.SZ,20090507,3889.072,3823.636,3934.562,3823.636,21129615.4,18121772.737
399986.SZ,20090506,3810.442,3755.913,3835.966,3755.913,16588984.89,13796971.608
399986.SZ,20090505,3748.734,3759.866,3802.855,3741.131,12393354.57,9726239.5
399986.SZ,20090504,3728.021,3646.606,3743.142,3646.606,14429491.91,12066495.608
399986.SZ,20090430,3633.936,3654.193,3657.915,3619.21,13251467.22,12643215.41
399986.SZ,20090429,3662.409,3456.802,3670.102,3456.802,16254170.73,15587994.089
399986.SZ,20090428,3453.244,3413.66,3477.042,3413.66,7700330.06,6465194.454
399986.SZ,20090427,3433.78,3490.565,3490.565,3420.371,9031215.94,7077434.851
399986.SZ,20090424,3491.738,3543.333,3563.201,3491.257,8483169.14,7155401.855
399986.SZ,20090423,3527.454,3507.072,3529.6,3495.039,11361616.36,7973139.443
399986.SZ,20090422,3543.55,3660.845,3706.116,3542.203,18103783.12,14169549.389
399986.SZ,20090421,3639.356,3646.996,3672.063,3601.11,11593510.98,10313221.843
399986.SZ,20090420,3704.469,3628.596,3704.469,3628.596,10691625.71,9343698.962
399986.SZ,20090417,3627.559,3668.197,3696.797,3625.162,11593678.81,9675921.641
399986.SZ,20090416,3687.231,3658.953,3731.152,3605.567,15688753.82,13296516.717
399986.SZ,20090415,3660.799,3682.664,3682.768,3605.359,11249114.66,10229951.16
399986.SZ,20090414,3692.11,3667.973,3699.767,3662.811,12125173.37,10627797.137
399986.SZ,20090413,3675.404,3673.37,3701.235,3640.992,16905332.52,14810419.826
399986.SZ,20090410,3645.614,3628.721,3646.441,3603.844,13175368.52,11781927.564
399986.SZ,20090409,3575.497,3518.074,3575.721,3475.485,11106895.29,9285776.75
399986.SZ,20090408,3521.271,3662.698,3674.003,3521.271,15491672.37,12874536.077
399986.SZ,20090407,3683.597,3707.089,3750.51,3654.292,15663609.41,12224851.468
399986.SZ,20090403,3708.445,3644.002,3773.183,3644.002,27831584.9,21382366.418
399986.SZ,20090402,3599.752,3553.163,3641.387,3553.163,20335808.14,16247837.342
399986.SZ,20090401,3536.127,3534.684,3565.133,3501.623,14470913.62,11917853.654
399986.SZ,20090331,3514.183,3437.51,3529.192,3409.139,11635704.56,9787036.255
399986.SZ,20090330,3506.288,3533.939,3548.495,3498.985,11421564.58,9743341.556
399986.SZ,20090327,3523.949,3533.281,3550.241,3498.203,19953716.77,15528341.752
399986.SZ,20090326,3507.017,3371.623,3507.648,3371.623,21942668.01,17902582.037
399986.SZ,20090325,3351.922,3348.225,3420.969,3345.587,11968466.95,10233479.068
399986.SZ,20090324,3369.859,3435.549,3450.774,3365.993,16465942.35,13574783.199
399986.SZ,20090323,3355.26,3280.106,3361.98,3273.119,11076220.9,10729648.153
399986.SZ,20090320,3285.948,3321.16,3336.077,3251.696,12002904.62,9498436.321
399986.SZ,20090319,3329.622,3304.481,3329.622,3273.58,11120063.26,9168594.603
399986.SZ,20090318,3293.588,3350.49,3353.513,3292.357,12583607.24,10543579.365
399986.SZ,20090317,3325.569,3213.321,3331.189,3213.321,15250687.48,12799855.072
399986.SZ,20090316,3223.757,3115.999,3237.066,3092.071,9726097.9,8594893.565
399986.SZ,20090313,3134.84,3164.239,3196.284,3133.339,9147262.49,7385657.693
399986.SZ,20090312,3136.615,3142.738,3142.738,3069.038,8756806.97,7545750.15
399986.SZ,20090311,3165.267,3278.973,3278.973,3165.267,11284938.28,10760122.242
399986.SZ,20090310,3196.743,3130.844,3196.743,3091.884,9732115.33,7832757.997
399986.SZ,20090309,3172.449,3304.552,3379.789,3172.449,19752927.38,15538778.926
399986.SZ,20090306,3270.977,3223.269,3330.419,3223.269,15668317.84,13692406.136
399986.SZ,20090305,3298.092,3252.02,3352.8,3230.712,32192732.75,25457004.164
399986.SZ,20090304,3220.076,2997.418,3232.031,2997.418,22945236.1,17329235.592
399986.SZ,20090303,2994.318,2980.451,3033.561,2971.234,8525530.62,7677714.367
399986.SZ,20090302,3066.867,3071.988,3099.041,2953.493,11115197.76,10672785.799
399986.SZ,20090227,3075.182,3032.537,3123.344,3022.678,13796093.46,10419584.638
399986.SZ,20090226,3043.995,3106.868,3214.31,3031.413,19737054.88,18779636.158
399986.SZ,20090225,3146.5,3078.144,3204.965,2973.566,18898059.49,16466093.56
399986.SZ,20090224,3045.425,3161.15,3179.721,3045.425,14921216.95,10745239.973
399986.SZ,20090223,3223.983,3088.768,3242.157,3046.85,15929962.66,12530190.553
399986.SZ,20090220,3123.881,3081.937,3125.865,3044.891,10050409.17,7567744.508
399986.SZ,20090219,3096.437,3161.968,3176.506,3063.623,11363899.07,8792283.136
399986.SZ,20090218,3142.253,3218.17,3258.753,3134.647,14990135.65,11950303.095
399986.SZ,20090217,3292.232,3372.368,3413.159,3292.232,19029225.79,15133786.882
399986.SZ,20090216,3375.897,3249.691,3375.897,3249.691,21730772.87,16639465.668
399986.SZ,20090213,3227.781,3144.448,3228.899,3132.657,16497961.44,11864734.749
399986.SZ,20090212,3146.687,3228.658,3228.658,3104.189,13671617.45,10554834.842
399986.SZ,20090211,3237.766,3153.667,3283.852,3124.647,19566689.7,15195656.162
399986.SZ,20090210,3214.405,3221.911,3229.334,3145.275,12851627.05,9095973.667
399986.SZ,20090209,3238.247,3263.079,3286.556,3200.008,13488190.9,9482919.177
399986.SZ,20090206,3209.351,3121.345,3209.351,3121.345,12803785.83,8586600.362
399986.SZ,20090205,3108.652,3143.855,3207.239,3100.037,14166796.97,9915767.094
399986.SZ,20090204,3151.002,3025.065,3151.002,3025.065,15171156.06,10242534.468
399986.SZ,20090203,3009.209,2933.722,3014.981,2933.722,8745814.99,5967006.261
399986.SZ,20090202,2935.672,2972.884,2972.884,2919.56,4762102.97,3761135.067
399986.SZ,20090123,2950.131,2958.574,2985.383,2931.733,6462856.19,4742522.581
399986.SZ,20090122,2974.094,2990.422,3005.904,2935.244,7495309.56,5176206.58
399986.SZ,20090121,2969.262,2881.013,3018.667,2881.013,10674166.57,7966178.343
399986.SZ,20090120,2936.805,2888.008,2936.805,2887.198,7736904.17,5317146.598
399986.SZ,20090119,2900.852,2870.431,2992.466,2870.431,18722962.19,12763408.411
399986.SZ,20090116,2825.428,2768.907,2893.344,2768.907,19555679.07,13120045.699
399986.SZ,20090115,2749.8,2714.605,2781.738,2714.605,13337756.59,9786525.056
399986.SZ,20090114,2751.961,2614.543,2753.497,2614.543,9506729.09,7490235.76
399986.SZ,20090113,2620.697,2607.096,2647.801,2606.663,8208295.68,5801300.343
399986.SZ,20090112,2674.233,2656.451,2712.124,2652.112,6173842.53,4764711.295
399986.SZ,20090109,2664.373,2614.535,2668.181,2614.535,6470231.85,4310532.313
399986.SZ,20090108,2618.417,2658.011,2658.011,2613.086,8931707.83,5539885.302
399986.SZ,20090107,2713.566,2747.986,2772.146,2713.566,7623067.1,5390694.401
399986.SZ,20090106,2754.07,2680.464,2761.341,2680.464,11232486.08,7715600.444
399986.SZ,20090105,2666.163,2624.338,2666.163,2609.132,7081595.64,4618866.017
399986.SZ,20081231,2582.806,2603.373,2608.554,2578.03,4410857.34,2761147.343
399986.SZ,20081230,2593.556,2620.153,2648.698,2586.591,5286406.24,3492660.211
399986.SZ,20081229,2616.144,2618.812,2626.819,2592.075,4514390.04,3110069.872
399986.SZ,20081226,2640.894,2638.222,2662.717,2626.204,4433509.11,3066469.836
399986.SZ,20081225,2637.01,2683.789,2693.05,2620.845,4710191.99,3280847.405
399986.SZ,20081224,2670.733,2655.749,2708.016,2655.749,5352238.4,3877511.07
399986.SZ,20081223,2687.894,2774.705,2774.705,2687.894,8720050.02,6044963.085
399986.SZ,20081222,2782.531,2840.224,2840.224,2760.807,6483796.55,4755519.669
399986.SZ,20081219,2837.162,2826.967,2891.209,2826.967,9794237.38,7619544.795
399986.SZ,20081218,2862.597,2733.813,2862.597,2705.419,11425221.1,8616661.14
399986.SZ,20081217,2738.747,2771.82,2776.614,2719.487,8460344.36,5995165.899
399986.SZ,20081216,2757.271,2732.935,2759.629,2671.712,6677858.23,4839324.03
399986.SZ,20081215,2769.911,2811.339,2816.462,2725.496,7108161.04,5365211.607
399986.SZ,20081212,2758.301,2875.013,2875.013,2731.205,10070725.26,7788799.82
399986.SZ,20081211,2908.301,2961.603,2978.337,2905.847,11522825.3,9527449.363
399986.SZ,20081210,3004.928,2826.46,3004.928,2826.46,15971174.57,13387438.566
399986.SZ,20081209,2831.917,2954.664,2954.664,2831.917,12344392.05,9381408.726
399986.SZ,20081208,2934.038,2822.918,2934.038,2822.918,16555039.13,12289655.78
399986.SZ,20081205,2785.014,2728.265,2789.072,2728.265,8624137.31,6363210.941
399986.SZ,20081204,2749.238,2739.65,2840.476,2739.65,18590278.22,13537992.769
399986.SZ,20081203,2683.074,2603.591,2683.074,2603.591,12399268.88,8702716.603
399986.SZ,20081202,2549.189,2503.045,2569.279,2501.595,7513824.13,4835086.472
399986.SZ,20081201,2564.463,2527.204,2573.512,2488.437,5849352.96,3848611.395
399986.SZ,20081128,2537.847,2636.237,2636.237,2518.006,9359735.55,6254547.507
399986.SZ,20081127,2667.069,2818.193,2818.193,2665.012,13446713.49,9608301.011
399986.SZ,20081126,2664.732,2673.39,2692.802,2631.687,4745319.86,3402088.436
399986.SZ,20081125,2673.395,2756.775,2756.775,2645.547,5421385.34,3960365.351
399986.SZ,20081124,2691.73,2803.971,2803.971,2690.714,6192797.99,4607542.685
399986.SZ,20081121,2825.737,2765.484,2897.124,2708.882,10910795.4,8080240.896
399986.SZ,20081120,2882.415,2880.779,2915.138,2852.371,7339985.63,5438323.966
399986.SZ,20081119,2931.513,2755.192,2948.916,2737.747,10929609.63,8037096.965
399986.SZ,20081118,2754.924,2971.687,3012.003,2749.642,13317809.58,10270398.758
399986.SZ,20081117,2984.542,2923.011,2985.807,2923.011,11063169.51,8578696.422
399986.SZ,20081114,2941.053,2918.0,2953.967,2876.23,12340836.39,9456050.401
399986.SZ,20081113,2894.144,2743.47,2921.425,2722.147,13470567.22,9998696.227
399986.SZ,20081112,2792.625,2711.195,2803.743,2711.195,6135293.35,4941297.035
399986.SZ,20081111,2749.248,2780.809,2815.461,2749.248,9331559.72,6942308.008
399986.SZ,20081110,2812.299,2672.925,2812.299,2672.925,14078421.2,10145732.074
399986.SZ,20081107,2600.281,2456.804,2629.038,2456.804,7041511.91,5288996.462
399986.SZ,20081106,2511.553,2521.742,2535.265,2501.836,5645130.59,3989079.866
399986.SZ,20081105,2604.274,2507.082,2669.559,2507.082,11327229.72,7704593.531
399986.SZ,20081104,2483.212,2463.854,2500.11,2425.117,4728942.19,3039496.387
399986.SZ,20081103,2477.091,2427.335,2530.967,2427.335,4841701.34,3094806.642
399986.SZ,20081031,2451.333,2489.1,2493.369,2447.734,5040180.63,3281420.087
399986.SZ,20081030,2499.755,2446.292,2552.174,2403.909,8343295.76,5380470.956
399986.SZ,20081029,2431.185,2521.685,2549.662,2431.185,8370502.05,5610349.945
399986.SZ,20081028,2509.514,2285.305,2531.216,2285.305,10983213.17,6875188.207
399986.SZ,20081027,2357.239,2477.692,2477.692,2349.419,5636670.46,3823636.324
399986.SZ,20081024,2528.55,2646.447,2646.447,2519.015,7862875.57,5609363.398
399986.SZ,20081023,2654.165,2677.228,2677.228,2583.017,7360112.99,5211801.833
399986.SZ,20081022,2740.421,2762.943,2817.204,2735.578,4683881.13,3452363.435
399986.SZ,20081021,2797.352,2845.525,2874.753,2797.352,5811115.01,4538717.038
399986.SZ,20081020,2840.48,2723.2,2840.48,2690.74,5473529.89,4146202.465
399986.SZ,20081017,2737.757,2759.141,2765.498,2705.318,4395017.55,3212992.526
399986.SZ,20081016,2719.809,2711.183,2776.365,2709.586,6503686.03,4614546.474
399986.SZ,20081015,2849.459,2788.083,2850.341,2788.083,5357533.37,3939030.463
399986.SZ,20081014,2806.617,2988.308,2988.308,2806.617,12846296.25,9585908.096
399986.SZ,20081013,2887.996,2640.357,2889.341,2632.313,11679837.37,8090194.396
399986.SZ,20081010,2650.8,2621.18,2695.47,2599.932,8446118.68,5087180.652
399986.SZ,20081009,2747.585,2817.676,2817.676,2728.814,5795092.82,4058569.031
399986.SZ,20081008,2753.823,2799.906,2833.164,2726.762,7842763.49,5790702.71
399986.SZ,20081007,2917.766,2778.465,2967.422,2778.465,6750627.48,4921486.352
399986.SZ,20081006,2905.715,3103.471,3103.471,2905.715,8224882.31,5954038.888
399986.SZ,20080926,3174.218,3203.37,3214.479,3096.366,8262685.15,6120369.759
399986.SZ,20080925,3182.061,3094.73,3252.322,3090.063,13968713.77,9756641.678
399986.SZ,20080924,3100.84,3026.688,3100.84,2994.166,12209495.73,7730139.105
399986.SZ,20080923,3141.271,3166.841,3242.263,3137.22,28103841.69,16619602.568
399986.SZ,20080922,3287.022,3285.931,3287.022,3182.327,19252795.41,17854027.694
399986.SZ,20080919,2987.385,2987.385,2987.385,2987.385,4907520.31,4041986.016
399986.SZ,20080918,2715.738,2528.721,2750.411,2512.94,14175891.92,8999122.708
399986.SZ,20080917,2638.531,2805.085,2805.085,2628.287,10624652.0,7728293.186
399986.SZ,20080916,2888.439,3072.184,3072.184,2886.612,9374417.0,6791037.98
399986.SZ,20080912,3204.845,3238.259,3253.498,3199.346,2705445.94,2559359.079
399986.SZ,20080911,3231.731,3407.449,3407.449,3231.731,4084328.59,3790769.261
399986.SZ,20080910,3420.501,3422.767,3475.419,3360.116,3151616.26,2848360.339
399986.SZ,20080909,3452.137,3472.943,3472.943,3418.553,2640612.36,2245445.934
399986.SZ,20080908,3444.148,3508.319,3521.199,3434.536,3582796.27,2943154.585
399986.SZ,20080905,3480.832,3497.307,3528.159,3472.205,3180939.98,3038597.007
399986.SZ,20080904,3587.689,3581.473,3604.488,3526.925,2862844.95,2876865.516
399986.SZ,20080903,3586.692,3676.914,3695.324,3555.127,3338428.47,3478419.838
399986.SZ,20080902,3683.645,3732.035,3732.035,3664.635,3374416.27,3404959.847
399986.SZ,20080901,3765.322,3916.82,3916.82,3756.482,3701825.03,3557835.635
399986.SZ,20080829,3957.484,3927.354,3985.897,3886.16,4998596.38,4579829.836
399986.SZ,20080828,3888.345,3867.005,3931.539,3854.667,2958416.24,2768217.695
399986.SZ,20080827,3858.804,3823.925,3901.689,3821.482,3529598.53,3114072.755
399986.SZ,20080826,3844.07,3833.965,3934.44,3809.94,3945513.65,3356101.433
399986.SZ,20080825,3886.89,3877.63,3937.876,3844.471,2674091.97,2429501.242
399986.SZ,20080822,3864.009,3912.558,3912.558,3807.745,2825134.31,2805339.085
399986.SZ,20080821,3931.581,4011.418,4052.306,3925.739,4513734.91,4479969.021
399986.SZ,20080820,4083.603,3731.325,4087.711,3700.634,7160947.35,7156079.883
399986.SZ,20080819,3762.161,3649.94,3787.142,3649.94,2403664.22,2185237.802
399986.SZ,20080818,3679.063,3848.443,3848.443,3678.832,2669851.28,2443381.767
399986.SZ,20080815,3837.934,3795.801,3876.715,3772.762,2377979.27,2362806.154
399986.SZ,20080814,3794.331,3796.584,3812.526,3750.728,2296613.73,2232531.074
399986.SZ,20080813,3817.451,3857.393,3857.393,3734.499,3385778.75,3146732.379
399986.SZ,20080812,3888.731,3901.577,3946.416,3850.348,2648232.4,2544068.606
399986.SZ,20080811,3928.754,4015.362,4108.501,3913.809,5054628.65,4784883.698
399986.SZ,20080808,4025.714,4194.028,4194.028,4018.054,4289211.87,4150239.072
399986.SZ,20080807,4199.563,4231.048,4263.728,4149.46,3256834.86,3414505.821
399986.SZ,20080806,4232.878,4207.212,4274.035,4168.899,4004421.28,3977674.057
399986.SZ,20080805,4158.886,4258.138,4261.001,4155.706,3447597.63,3892833.435
399986.SZ,20080804,4202.19,4229.032,4302.324,4202.19,3324918.95,3680886.381
399986.SZ,20080801,4283.877,4120.873,4350.054,4085.078,5161645.8,5306035.684
399986.SZ,20080731,4138.904,4269.841,4269.841,4138.891,3297022.95,3430261.909
399986.SZ,20080730,4251.617,4334.733,4334.733,4230.881,3483984.95,3558787.013
399986.SZ,20080729,4263.276,4276.958,4278.448,4221.832,4514673.81,4388610.56
399986.SZ,20080728,4349.895,4353.37,4445.332,4336.793,7077834.38,7096224.789
399986.SZ,20080725,4312.919,4258.51,4360.235,4248.2,6769785.12,7051493.173
399986.SZ,20080724,4333.557,4181.462,4333.557,4181.462,8013251.66,8075084.902
399986.SZ,20080723,4144.105,4192.446,4226.637,4143.291,4776641.76,4814170.33
399986.SZ,20080722,4149.876,4146.56,4162.173,4124.608,3964257.99,3838476.367
399986.SZ,20080721,4166.526,3989.007,4166.526,3989.007,6484229.95,6225896.232
399986.SZ,20080718,4045.587,3954.189,4047.847,3894.998,6963135.59,6413083.234
399986.SZ,20080717,3891.424,4014.065,4022.758,3883.16,4155437.19,4077806.044
399986.SZ,20080716,3916.453,4021.698,4021.698,3870.106,4324645.05,4254544.537
399986.SZ,20080715,4081.156,4335.148,4335.148,4081.156,5835256.07,6073018.667
399986.SZ,20080714,4321.601,4247.089,4362.954,4247.089,3423616.21,3770988.877
399986.SZ,20080711,4294.168,4297.391,4306.009,4220.228,4574960.59,4906978.148
399986.SZ,20080710,4306.716,4258.735,4409.659,4258.735,7239677.13,7298488.647
399986.SZ,20080709,4336.155,4191.094,4394.332,4191.094,9969426.32,9806834.016
399986.SZ,20080708,4138.555,4172.031,4216.09,4083.95,5888221.27,5647295.675
399986.SZ,20080707,4141.699,3937.496,4144.633,3937.496,6478829.97,6214916.121
399986.SZ,20080704,3910.834,3937.211,3961.829,3873.803,3827403.94,3687870.655
399986.SZ,20080703,3881.039,3782.173,3953.11,3741.094,4367748.57,4213046.472
399986.SZ,20080702,3847.105,3851.157,3865.806,3784.516,3493325.47,3739911.197
399986.SZ,20080701,3843.742,4070.161,4070.161,3828.698,4589827.63,5056938.408
399986.SZ,20080630,4055.502,4071.642,4116.586,4017.782,2966753.68,3459390.087
399986.SZ,20080627,4141.012,4226.178,4226.178,4115.545,4474272.65,4182039.133
399986.SZ,20080626,4349.664,4401.592,4426.552,4305.973,4318693.49,4415643.649
399986.SZ,20080625,4400.687,4287.366,4414.271,4287.366,4563708.19,4896398.825
399986.SZ,20080624,4301.918,4192.319,4317.083,4192.319,3151475.38,3655843.966
399986.SZ,20080623,4209.1,4180.983,4268.244,4174.204,2608990.05,2831772.505
399986.SZ,20080620,4262.504,4102.023,4392.831,4025.179,5830860.98,6614982.265
399986.SZ,20080619,4089.181,4381.93,4381.93,4089.181,3729264.34,3948992.285
399986.SZ,20080618,4409.042,4192.412,4421.999,4174.148,5031157.28,5338214.633
399986.SZ,20080617,4225.942,4288.041,4336.548,4210.2,3002370.89,3266512.295
399986.SZ,20080616,4289.823,4241.486,4341.799,4181.789,3866518.8,4235159.738
399986.SZ,20080613,4213.84,4252.792,4291.794,4191.4,3360507.64,3705213.233
399986.SZ,20080612,4244.305,4301.222,4319.882,4203.899,3594726.89,3965360.603
399986.SZ,20080611,4321.643,4446.498,4446.498,4293.593,3842146.66,4895132.948
399986.SZ,20080610,4494.124,4733.742,4733.742,4492.567,5331164.59,5958220.311
399986.SZ,20080606,4968.192,4999.963,4999.963,4955.731,2102888.08,2968972.856
399986.SZ,20080605,4969.052,4935.409,5006.827,4935.409,1979433.57,3027459.549
399986.SZ,20080604,4985.989,5023.349,5023.349,4924.05,2713756.63,3789798.354
399986.SZ,20080603,5055.674,5087.692,5087.692,5023.973,2798500.69,3915774.752
399986.SZ,20080602,5085.251,5034.183,5105.086,5004.666,3208599.67,3522662.287
399986.SZ,20080530,5052.457,5008.988,5087.004,5008.988,2857011.99,3401943.667
399986.SZ,20080529,4991.271,5121.209,5125.134,4991.271,2973055.52,3726984.601
399986.SZ,20080528,5143.385,4987.297,5182.575,4977.371,3838310.91,5132006.473
399986.SZ,20080527,4975.901,4948.263,5001.919,4938.741,2268329.77,2766822.982
399986.SZ,20080526,4949.52,5052.582,5052.582,4921.92,3629585.77,4162742.984
399986.SZ,20080523,5103.413,5080.314,5159.358,5038.447,3742735.11,4640736.657
399986.SZ,20080522,5090.276,5138.502,5159.262,5071.091,3589332.59,4801159.142
399986.SZ,20080521,5213.826,5137.362,5217.316,5033.732,4980097.97,6271433.308
399986.SZ,20080520,5176.019,5428.902,5475.133,5176.019,5337654.19,6629861.451
399986.SZ,20080519,5433.574,5440.737,5462.499,5372.919,3838350.63,4867489.669
399986.SZ,20080516,5465.626,5425.211,5506.316,5407.674,6183797.9,7798978.842
399986.SZ,20080515,5432.917,5582.583,5592.618,5432.917,5563784.5,7625173.843
399986.SZ,20080514,5538.003,5261.905,5538.003,5261.905,7100955.45,9725039.746
399986.SZ,20080513,5260.236,5229.51,5342.158,5216.649,5279256.6,6787847.037
399986.SZ,20080512,5386.192,5195.626,5445.243,5155.125,5282433.02,7711816.086
399986.SZ,20080509,5290.578,5545.559,5545.559,5235.034,7488173.94,11581697.447
399986.SZ,20080508,5511.504,5405.194,5511.504,5364.973,5140860.87,6621437.457
399986.SZ,20080507,5457.932,5706.879,5787.511,5457.932,6515369.64,9645415.1
399986.SZ,20080506,5733.104,5831.872,5831.872,5711.208,6174815.32,8650946.563
399986.SZ,20080505,5895.11,5956.458,5956.458,5795.205,8128273.75,11548428.49
399986.SZ,20080430,5893.239,5658.176,5913.499,5658.176,12330768.3,16052720.032
399986.SZ,20080429,5601.175,5548.343,5669.747,5548.343,5795751.41,7844366.469
399986.SZ,20080428,5570.981,5570.822,5676.799,5545.375,7322694.85,8559443.803
399986.SZ,20080425,5657.952,5691.008,5828.166,5622.67,13301950.11,17475677.714
399986.SZ,20080424,5798.121,5726.66,5828.201,5563.464,23288632.86,30458641.193
399986.SZ,20080423,5302.037,5001.988,5309.625,5001.988,9309369.59,11811849.688
399986.SZ,20080422,5063.676,4787.276,5063.676,4708.799,6100021.95,7610202.978
399986.SZ,20080421,4858.98,5159.234,5159.234,4791.359,6851580.47,8706916.501
399986.SZ,20080418,4775.187,4802.224,4905.139,4686.245,4108928.91,5148742.347
399986.SZ,20080417,4846.691,4980.643,5071.745,4776.786,3788556.67,4916126.138
399986.SZ,20080416,4979.219,5059.23,5101.303,4961.23,3186384.64,4418167.241
399986.SZ,20080415,5068.647,5060.712,5068.647,4865.632,4429753.68,5863963.576
